COMMENT: reward function gives -1 when staying at same distance or leaving goal, else it gives -0.5. This was wrongly implemented by me but see the result at bottom. average reward -100 -> agent is doing nothing all the time. Interesting!
HYPERPARAMS
n_neurons_hl1 = 32
n_neurons_hl2 = 32
discount = 0.99
learning_rate = 0.01
##################################################
EP	reward	steps	info
3863	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0548.
3864	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0778.
3865	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0911.
3866	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0792.
3867	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0649.
3868	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0407.
3869	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0679.
3870	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0615.
3871	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0786.
3872	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1091.
3873	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0428.
3874	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0522.
3875	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0877.
3876	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1091.
3877	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0534.
3878	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0744.
3879	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0964.
3880	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0870.
3881	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0544.
3882	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0760.
3883	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1108.
3884	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0587.
3885	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1074.
3886	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0541.
3887	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0773.
3888	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0862.
3889	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0579.
3890	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0884.
3891	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0687.
3892	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0213.
3893	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0535.
3894	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0461.
3895	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0202.
3896	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0651.
3897	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0571.
3898	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0564.
3899	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0285.
3900	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0544.
3901	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0560.
3902	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0234.
3903	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0642.
3904	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0845.
3905	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0536.
3906	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0735.
3907	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0213.
3908	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0405.
3909	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0374.
3910	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1142.
3911	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0746.
3912	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0634.
3913	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0359.
3914	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0666.
3915	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0875.
3916	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0567.
3917	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0638.
3918	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0464.
3919	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0426.
3920	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0927.
3921	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0177.
3922	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0175.
3923	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0943.
3924	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0470.
3925	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0575.
3926	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0952.
3927	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0237.
3928	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0711.
3929	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1002.
3930	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0867.
3931	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0781.
3932	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0737.
3933	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0572.
3934	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0699.
3935	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0342.
3936	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0223.
3937	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1097.
3938	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1004.
3939	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0583.
3940	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0213.
3941	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0474.
3942	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0771.
3943	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0740.
3944	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0380.
3945	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0961.
3946	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0653.
3947	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0780.
3948	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0755.
3949	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0272.
3950	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0598.
3951	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0702.
3952	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0711.
3953	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0795.
3954	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0704.
3955	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0920.
3956	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0810.
3957	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0486.
3958	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0854.
3959	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0796.
3960	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0840.
3961	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0265.
3962	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0554.
3963	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0457.
3964	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0229.
3965	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0887.
3966	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0477.
3967	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0799.
3968	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0905.
3969	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0489.
3970	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0456.
3971	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0770.
3972	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0998.
3973	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0427.
3974	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1174.
3975	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0805.
3976	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1137.
3977	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0758.
3978	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1004.
3979	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0449.
3980	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1055.
3981	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0476.
3982	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0715.
3983	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0661.
3984	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0884.
3985	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1077.
3986	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0479.
3987	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0995.
3988	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0404.
3989	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0584.
3990	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0562.
3991	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0985.
3992	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1074.
3993	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0487.
3994	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0345.
3995	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0717.
3996	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0820.
3997	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0672.
3998	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0661.
3999	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0784.
4000	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0515.
4001	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0193.
4002	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0901.
4003	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1017.
4004	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0643.
4005	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0171.
4006	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0488.
4007	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0985.
4008	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0744.
4009	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0909.
4010	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0249.
4011	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0676.
4012	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0642.
4013	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1050.
4014	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0583.
4015	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0520.
4016	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0886.
4017	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0965.
4018	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0408.
4019	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0993.
4020	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0395.
4021	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0185.
4022	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1086.
4023	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0461.
4024	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0789.
4025	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1031.
4026	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0261.
4027	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0817.
4028	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0769.
4029	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0805.
4030	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0388.
4031	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0289.
4032	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0290.
4033	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0503.
4034	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0592.
4035	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0908.
4036	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1146.
4037	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1010.
4038	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0519.
4039	-100.5	200	MAX STEPS 200 REACHED, DISTANCE 0.0669.
4040	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1147.
4041	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0314.
4042	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0982.
4043	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0909.
4044	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0692.
4045	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0780.
4046	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0584.
4047	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0988.
4048	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0365.
4049	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0397.
4050	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0748.
4051	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0509.
4052	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1005.
4053	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0891.
4054	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0695.
4055	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1089.
4056	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0653.
4057	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0378.
4058	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0785.
4059	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0347.
4060	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0496.
4061	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0856.
4062	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0545.
4063	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0971.
4064	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0387.
4065	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0668.
4066	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0458.
4067	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0618.
4068	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1040.
4069	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0922.
4070	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0438.
4071	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0397.
4072	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1121.
4073	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0460.
4074	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0761.
4075	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0378.
4076	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0634.
4077	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0914.
4078	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0779.
4079	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0424.
4080	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0752.
4081	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0565.
4082	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0535.
4083	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0438.
4084	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0812.
4085	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0788.
4086	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1046.
4087	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0349.
4088	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1085.
4089	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1077.
4090	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0915.
4091	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0661.
4092	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0556.
4093	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0958.
4094	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0756.
4095	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0926.
4096	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0526.
4097	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0873.
4098	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0916.
4099	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0722.
4100	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0720.
4101	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0904.
4102	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0788.
4103	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0363.
4104	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0893.
4105	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1076.
4106	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1114.
4107	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0734.
4108	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0904.
4109	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1112.
4110	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0283.
4111	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0828.
4112	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0954.
4113	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0477.
4114	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0800.
4115	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0568.
4116	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0697.
4117	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0840.
4118	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1105.
4119	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0611.
4120	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1179.
4121	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0972.
4122	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0496.
4123	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0315.
4124	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0332.
4125	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0870.
4126	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0672.
4127	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0806.
4128	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0515.
4129	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0246.
4130	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0596.
4131	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0962.
4132	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1010.
4133	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0684.
4134	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0791.
4135	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0886.
4136	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0844.
4137	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1007.
4138	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0441.
4139	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1174.
4140	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0875.
4141	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1020.
4142	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0754.
4143	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0462.
4144	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0168.
4145	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0809.
4146	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0520.
4147	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0573.
4148	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0531.
4149	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0704.
4150	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0227.
4151	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0739.
4152	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0408.
4153	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0778.
4154	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0584.
4155	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0406.
4156	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0614.
4157	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0568.
4158	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0601.
4159	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0814.
4160	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0981.
4161	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0170.
4162	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0415.
4163	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0433.
4164	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0400.
4165	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0518.
4166	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0738.
4167	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1090.
4168	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1111.
4169	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1014.
4170	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1064.
4171	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0527.
4172	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0556.
4173	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0256.
4174	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0612.
4175	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0378.
4176	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0206.
4177	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0774.
4178	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0373.
4179	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0408.
4180	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0918.
4181	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0893.
4182	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0226.
4183	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0576.
4184	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0957.
4185	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0209.
4186	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0400.
4187	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0654.
4188	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1026.
4189	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0794.
4190	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1149.
4191	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0256.
4192	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0551.
4193	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0984.
4194	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0429.
4195	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0724.
4196	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0866.
4197	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0536.
4198	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0925.
4199	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0633.
4200	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0816.
4201	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0669.
4202	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0609.
4203	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0353.
4204	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0575.
4205	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0666.
4206	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0388.
4207	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.1005.
4208	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0714.
4209	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0671.
4210	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0856.
4211	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0638.
4212	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0521.
4213	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0367.
4214	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0823.
4215	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0225.
4216	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0440.
4217	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0204.
4218	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0610.
4219	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0269.
4220	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0633.
4221	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0356.
4222	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0668.
4223	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0939.
4224	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0712.
4225	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0605.
4226	-100.0	200	MAX STEPS 200 REACHED, DISTANCE 0.0536.
